id_municipio,projecao_2033,inclinacao_aa,n_obs,classificacao_2033,sigla_uf,regiao,porte,populacao_urbana,tendencia_icr_sm_aa
2910404,104.02285714285779,0.40428571428574706,21.0,on_track,BA,Nordeste,<5 mil,3435.0,-0.22742795139195257
2910503,98.04438170525125,-0.018633540372672362,22.0,at_risk,BA,Nordeste,20-50 mil,25121.0,-1.095585952230681
2910602,106.80744360902406,0.46383458646621417,20.0,on_track,BA,Nordeste,20-50 mil,24059.0,-0.08345944198104449
2910701,100.19007518797048,0.03488721804513959,20.0,on_track,BA,Nordeste,20-50 mil,29765.0,-0.023839348642205094
2910727,92.67473684210557,-0.1270175438596356,19.0,at_risk,BA,Nordeste,100-500 mil,107550.0,-0.10239212418218858
2910750,99.71588235294118,-0.012647058823530852,16.0,on_track,BA,Nordeste,5-20 mil,6974.0,0.022913542212758885
2910776,102.58100890207686,0.19154302670622034,5.0,on_track,BA,Nordeste,<5 mil,2966.0,
2910800,109.02266666666651,0.7444102564102578,26.0,on_track,BA,Nordeste,500 mil+,572524.0,-0.011866796276995842
2910859,99.72161764705882,-0.012352941176472117,16.0,on_track,BA,Nordeste,5-20 mil,8792.0,0.02607107356846353
2910909,128.1294117647053,1.886764705882362,16.0,on_track,BA,Nordeste,<5 mil,4544.0,-0.06497527976842768
2911006,99.7708823529412,-0.010147058823530305,16.0,on_track,BA,Nordeste,5-20 mil,7250.0,-0.04795412435212611
2911105,99.76323529411768,0.010294117647059219,16.0,on_track,BA,Nordeste,5-20 mil,15818.0,-0.056181328480723734
2911204,73.94102564102536,-0.790856313497787,21.0,will_not_meet,BA,Nordeste,20-50 mil,26848.0,-0.09080931328518814
2911253,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,<5 mil,2458.0,-0.03167984415592957
2911303,101.52210526316003,1.6800000000000872,19.0,on_track,BA,Nordeste,5-20 mil,5683.0,0.09227963252071492
2911402,99.90759398496239,0.003609022556391372,20.0,on_track,BA,Nordeste,<5 mil,2859.0,-0.04677667429932095
2911501,108.60352941176416,0.8194117647058663,16.0,on_track,BA,Nordeste,<5 mil,4393.0,-0.024865158605125056
2911600,96.75544117647064,-0.13882352941176648,16.0,at_risk,BA,Nordeste,5-20 mil,7785.0,-0.03134700600821368
2911659,104.30647058823484,0.2605882352940973,16.0,on_track,BA,Nordeste,<5 mil,1271.0,-0.17795384159208907
2911709,101.42134387351773,0.08458498023715323,22.0,on_track,BA,Nordeste,50-100 mil,67740.0,-0.0045819334369864165
2911808,97.9085294117647,-0.0780882352941192,16.0,at_risk,BA,Nordeste,5-20 mil,9672.0,-0.01333179531520911
2911857,101.45632352941186,0.11602941176471163,16.0,on_track,BA,Nordeste,5-20 mil,5327.0,0.0289607017984728
2911907,104.80931677018617,0.27617165443252545,22.0,on_track,BA,Nordeste,5-20 mil,18768.0,-0.0800462045166327
2912004,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,<5 mil,4139.0,-0.027696702643110502
2912103,99.2241465863454,-0.026857429718876606,15.0,on_track,BA,Nordeste,5-20 mil,15535.0,-0.18242461526652154
2912202,70.87632352941296,0.9385294117647768,16.0,will_not_meet,BA,Nordeste,5-20 mil,12679.0,-0.05711484726016951
2912301,102.44941176470616,0.6592647058823659,16.0,on_track,BA,Nordeste,5-20 mil,12326.0,-0.004427507292413939
2912400,93.46338235294171,0.07985294117649884,16.0,at_risk,BA,Nordeste,5-20 mil,10884.0,0.033952943178609696
2912509,97.21617647058821,-0.1235294117647106,16.0,at_risk,BA,Nordeste,5-20 mil,5453.0,-0.019038125668184372
2912608,94.65676470588232,-0.22529411764705976,16.0,at_risk,BA,Nordeste,<5 mil,2047.0,0.04142741235569315
2912707,88.64294117647057,-0.4263235294117692,16.0,will_not_meet,BA,Nordeste,5-20 mil,6391.0,-0.016528397697714886
2912806,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,<5 mil,4979.0,-0.10608219019932709
2912905,117.45514705882351,1.147058823529431,16.0,on_track,BA,Nordeste,5-20 mil,12030.0,-0.00865461693545457
2913002,129.82730318257745,2.387185929648232,15.0,on_track,BA,Nordeste,<5 mil,3649.0,-0.08904396432883795
2913101,99.65882352941176,-0.014705882352942512,17.0,on_track,BA,Nordeste,5-20 mil,7968.0,0.01678999021652751
2913200,101.16857142857133,0.06740259740259402,21.0,on_track,BA,Nordeste,20-50 mil,20768.0,0.08142833642744544
2913309,96.72676470588254,-0.027794117647049907,16.0,at_risk,BA,Nordeste,<5 mil,3991.0,-0.022815576138131448
2913408,98.08197674418562,-0.04127906976746075,8.0,at_risk,BA,Nordeste,5-20 mil,8100.0,0.0486487511186552
2913457,100.41102941176496,0.15441176470589493,16.0,on_track,BA,Nordeste,<5 mil,4153.0,-0.0986968947467961
2913507,99.07632352941178,-0.02397058823529494,16.0,on_track,BA,Nordeste,5-20 mil,15318.0,-0.007387487151335513
2913606,101.1304761904762,0.22129870129870735,21.0,on_track,BA,Nordeste,100-500 mil,132864.0,-0.23380117637042988
2913705,103.32285714285712,0.28740259740259666,21.0,on_track,BA,Nordeste,5-20 mil,17536.0,-0.037738618482316834
2913804,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,<5 mil,2447.0,-0.04104305841812665
2913903,99.74117647058824,-0.0110294117647065,16.0,on_track,BA,Nordeste,20-50 mil,41821.0,0.01869206885332782
2914000,100.8909774436092,0.05353383458647414,20.0,on_track,BA,Nordeste,20-50 mil,28979.0,-0.08596492336875795
2914109,102.49270676691702,0.16593984962404168,20.0,on_track,BA,Nordeste,5-20 mil,6410.0,0.1024305030015749
2914208,93.28544117647073,-0.28632352941176653,16.0,at_risk,BA,Nordeste,<5 mil,3410.0,0.02441752284514293
2914307,104.23308823529362,0.26323529411762653,16.0,on_track,BA,Nordeste,<5 mil,3549.0,-0.030414775453544044
2914406,102.32514705882343,0.15705882352940673,16.0,on_track,BA,Nordeste,5-20 mil,7692.0,-0.042768066067210495
2914505,111.7480392156856,0.7424019607843031,17.0,on_track,BA,Nordeste,5-20 mil,11999.0,-0.2862391873979638
2914604,106.4597744360899,0.38533834586462534,20.0,on_track,BA,Nordeste,50-100 mil,68274.0,-0.031638813698581854
2914653,88.40602941176462,-0.34808823529412264,16.0,will_not_meet,BA,Nordeste,20-50 mil,23275.0,0.02176579054382899
2914703,99.80509115927073,-0.00815273477812253,18.0,on_track,BA,Nordeste,50-100 mil,50974.0,-0.04617636322243698
2914802,91.45447700447664,-0.36611721611721587,27.0,at_risk,BA,Nordeste,100-500 mil,208867.0,-0.30913664262513496
2914901,114.35686274509862,1.0887254901961345,17.0,on_track,BA,Nordeste,5-20 mil,16297.0,-0.05202564730112041
2915007,95.1882352941177,-0.1897058823529449,16.0,at_risk,BA,Nordeste,5-20 mil,6725.0,0.005089090392682794
2915106,99.20784313725483,-0.032843137254903725,17.0,on_track,BA,Nordeste,5-20 mil,9497.0,-0.035175950005974226
2915205,114.64308823529518,1.4432352941177273,16.0,on_track,BA,Nordeste,5-20 mil,9029.0,-0.011206065961128284
2915304,93.939411764706,-0.20823529411764963,16.0,at_risk,BA,Nordeste,5-20 mil,5390.0,-0.03998238750464255
2915353,150.0,6.113333333333535,9.0,on_track,BA,Nordeste,<5 mil,2881.0,-0.1949664355880899
2915403,98.79691176470587,-0.04823529411764904,16.0,at_risk,BA,Nordeste,5-20 mil,5223.0,0.1240555600430591
2915502,108.30629370629254,0.5832167832166971,12.0,on_track,BA,Nordeste,5-20 mil,16222.0,-0.0014863647629685455
2915601,97.91413533834594,-0.08120300751878984,20.0,at_risk,BA,Nordeste,50-100 mil,50854.0,0.08673243531426153
2915700,110.5463235294119,1.223529411764716,16.0,on_track,BA,Nordeste,5-20 mil,5889.0,-0.03677187823052288
2915809,102.81619047619085,0.4362337662337879,21.0,on_track,BA,Nordeste,5-20 mil,19173.0,-0.08906793378435827
2915908,94.42180451127854,-0.1527067669172705,20.0,at_risk,BA,Nordeste,<5 mil,1970.0,-0.16266451546504693
2916005,98.72947368421043,-0.049473684210529036,19.0,at_risk,BA,Nordeste,5-20 mil,13514.0,-0.05092715062576121
2916104,88.13575362318835,-0.2348260869565177,24.0,will_not_meet,BA,Nordeste,20-50 mil,22440.0,0.029638077978133916
2916203,99.72161764705882,-0.012352941176472117,16.0,on_track,BA,Nordeste,5-20 mil,5420.0,-0.00044257292724376334
2916302,98.52867647058841,0.06397058823530251,16.0,at_risk,BA,Nordeste,5-20 mil,8014.0,-0.005728152841032985
2916401,101.04544117647072,0.1061764705882442,16.0,on_track,BA,Nordeste,50-100 mil,75144.0,-0.14101170398545446
2916500,101.81142857142835,0.10441558441557741,21.0,on_track,BA,Nordeste,5-20 mil,7484.0,-0.1336440462604183
2916609,91.99274165806685,-0.28544891640866804,18.0,at_risk,BA,Nordeste,5-20 mil,7648.0,-0.05482548682329265
2916708,99.7908823529412,-0.00014705882352968137,16.0,on_track,BA,Nordeste,5-20 mil,5026.0,-0.01383906187237507
2916807,94.21428571428561,-0.20194805194805657,21.0,at_risk,BA,Nordeste,5-20 mil,16456.0,-0.0698873195777349
2916856,100.48661764705865,0.04514705882351974,16.0,on_track,BA,Nordeste,5-20 mil,10158.0,-0.05770846212158788
2916906,96.61808823529486,0.44323529411769996,16.0,at_risk,BA,Nordeste,5-20 mil,9368.0,-0.03165213856837076
2917003,103.37601503759527,0.19097744360906813,20.0,on_track,BA,Nordeste,5-20 mil,9706.0,-0.07094092293412176
2917102,96.94784205693273,-0.12470156106521006,10.0,at_risk,BA,Nordeste,5-20 mil,18531.0,-0.024627666680991166
2917201,99.35044117647061,-0.02882352941176668,16.0,on_track,BA,Nordeste,5-20 mil,6920.0,0.01594494209869756
2917300,86.10761904761898,-0.14012987012987008,21.0,will_not_meet,BA,Nordeste,20-50 mil,20902.0,-0.15380097386724217
2917334,102.39545923632605,0.13880288957688192,18.0,on_track,BA,Nordeste,5-20 mil,5351.0,0.15371272217938584
2917359,77.04620689655121,-1.0429310344828022,9.0,will_not_meet,BA,Nordeste,<5 mil,2770.0,-0.12179189121172572
2917409,113.93235294117676,1.8904411764706317,16.0,on_track,BA,Nordeste,5-20 mil,5357.0,0.0230550531229855
2917508,107.86984962406086,0.49022556390977984,20.0,on_track,BA,Nordeste,50-100 mil,56927.0,-0.08097425737466168
2917607,112.1878290598288,0.6200683760683645,26.0,on_track,BA,Nordeste,20-50 mil,41822.0,-0.3855924930109897
2917706,99.9564705882353,-0.0019117647058830185,16.0,on_track,BA,Nordeste,5-20 mil,18568.0,-0.07127863899255157
2917805,120.41985294117876,2.3654411764707053,16.0,on_track,BA,Nordeste,5-20 mil,6165.0,-0.00745331119920474
2917904,115.43180451127637,1.5972932330825724,20.0,on_track,BA,Nordeste,5-20 mil,6392.0,-0.05332994872534947
2918001,110.83199999999988,0.5821538461538415,26.0,on_track,BA,Nordeste,100-500 mil,143448.0,-0.043049541530922476
2918100,100.00000000000001,-1.508613329084273e-15,22.0,on_track,BA,Nordeste,5-20 mil,18896.0,-0.1193307312975699
2918209,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,5-20 mil,5762.0,-0.016115277559570113
2918308,103.66666666666674,0.23186274509805144,17.0,on_track,BA,Nordeste,5-20 mil,6869.0,-0.0928444242260258
2918357,99.86862745098037,-0.005392156862745212,17.0,on_track,BA,Nordeste,5-20 mil,15409.0,-0.008115823828790957
2918407,93.42450142450087,-0.21709401709402915,27.0,at_risk,BA,Nordeste,100-500 mil,178300.0,-0.32024776105380687
2918456,99.90720588235295,-0.004117647058823843,16.0,on_track,BA,Nordeste,<5 mil,1973.0,-0.07958312956521915
2918506,114.71568627450824,0.8725490196077885,17.0,on_track,BA,Nordeste,5-20 mil,10178.0,0.011822007665119465
2918555,112.66270161290277,1.364314516129118,7.0,on_track,BA,Nordeste,<5 mil,4298.0,-0.04079581709179853
2918605,102.53676470588215,0.1522058823529311,16.0,on_track,BA,Nordeste,<5 mil,2207.0,-0.021227644365727362
2918704,93.08397058823527,-0.3069117647058927,16.0,at_risk,BA,Nordeste,<5 mil,1976.0,-0.02895267552504586
2918753,99.81441176470588,-0.00823529411764884,16.0,on_track,BA,Nordeste,<5 mil,3198.0,-0.031386083554455387
2918803,98.9294117647064,0.8742647058823976,16.0,at_risk,BA,Nordeste,5-20 mil,6631.0,-0.12964970807158457
2918902,103.24218045112838,0.1817293233082897,20.0,on_track,BA,Nordeste,<5 mil,2221.0,-0.008674470753441497
2919009,99.79541353383459,-0.008120300751876931,20.0,on_track,BA,Nordeste,<5 mil,1181.0,0.0037129231924586965
2919058,89.8697058823538,0.22088235294122105,16.0,at_risk,BA,Nordeste,5-20 mil,5326.0,-0.08433267945318328
2919108,99.95073529411764,-0.002205882352942377,16.0,on_track,BA,Nordeste,<5 mil,1762.0,-0.014878371494963648
2919157,98.80578947368426,-0.04368421052631021,20.0,at_risk,BA,Nordeste,5-20 mil,10707.0,-0.0711364745253428
2919207,97.40472463768114,-0.05121739130434695,24.0,at_risk,BA,Nordeste,100-500 mil,204669.0,-0.47099080965614826
2919306,109.40774436090373,0.8933834586466641,20.0,on_track,BA,Nordeste,5-20 mil,8981.0,0.000569972248521619
2919405,144.3289705882362,3.7030882352942442,16.0,on_track,BA,Nordeste,5-20 mil,6276.0,0.012652521530015545
2919504,118.38464144551108,1.1839638622247362,22.0,on_track,BA,Nordeste,20-50 mil,22299.0,-0.19260577701056256
2919553,103.69205882352901,0.2313235294117457,16.0,on_track,BA,Nordeste,50-100 mil,84617.0,0.16366084647842988
2919603,115.1832352941185,0.995294117647107,16.0,on_track,BA,Nordeste,5-20 mil,6925.0,-0.06731036085340095
2919702,98.69503105590067,-0.0437687838108567,22.0,at_risk,BA,Nordeste,5-20 mil,15205.0,-0.21855108113710126
2919801,150.0,5.819334138127934,20.0,on_track,BA,Nordeste,5-20 mil,16534.0,-0.12713797678303537
2919900,112.42181818182007,1.774545454545576,11.0,on_track,BA,Nordeste,<5 mil,2746.0,
2919926,102.21275362318843,0.12217391304347888,24.0,on_track,BA,Nordeste,20-50 mil,21100.0,-0.270978748604632
2919959,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,<5 mil,955.0,-0.02745059572366504
2920007,88.45714285714268,-0.40000000000001024,21.0,will_not_meet,BA,Nordeste,5-20 mil,8107.0,-0.13498560765353831
2920106,95.73631578947365,-0.08649122807017547,19.0,at_risk,BA,Nordeste,5-20 mil,10660.0,-0.09223407776203042
2920205,134.78426470588147,2.29470588235292,16.0,on_track,BA,Nordeste,5-20 mil,6912.0,-0.061871509045680215
2920304,100.0,1.6557240265070411e-15,20.0,on_track,BA,Nordeste,<5 mil,3180.0,-0.049211693895099766
2920403,139.31308823529162,2.565735294117509,16.0,on_track,BA,Nordeste,5-20 mil,6621.0,0.012409392059061133
2920452,143.63228438229453,2.852797202797649,12.0,on_track,BA,Nordeste,5-20 mil,5249.0,0.18263053562168452
2920502,81.95947368421076,-0.15280701754384815,19.0,will_not_meet,BA,Nordeste,5-20 mil,14369.0,-0.06773550195417077
2920601,102.07736842105248,0.15807017543859203,19.0,on_track,BA,Nordeste,20-50 mil,26316.0,-0.055554343379094664
2920700,91.35142857142863,-0.004805194805190386,21.0,at_risk,BA,Nordeste,<5 mil,3852.0,-0.12009161255283232
2920809,100.09308823529413,0.005735294117647168,16.0,on_track,BA,Nordeste,5-20 mil,5240.0,-0.013691243751015469
2920908,100.64588235294144,0.13985294117648364,16.0,on_track,BA,Nordeste,5-20 mil,10865.0,-0.0067329957748209325
2921005,108.9994736842109,0.6357894736841969,20.0,on_track,BA,Nordeste,20-50 mil,35362.0,-0.004745315992311773
2921054,100.0,-5.408682759582809e-16,9.0,on_track,BA,Nordeste,<5 mil,3851.0,0.1455397610941918
2921104,99.6885294117647,-0.013088235294118882,16.0,on_track,BA,Nordeste,5-20 mil,17999.0,-0.0099656521477281
2921203,117.15415384615358,0.9609230769230802,26.0,on_track,BA,Nordeste,5-20 mil,15639.0,0.04842782385508071
2921302,104.46676470588216,0.31720588235293534,16.0,on_track,BA,Nordeste,5-20 mil,8191.0,-0.15631134546198963
2921401,33.2029927760579,-0.21042311661506588,18.0,will_not_meet,BA,Nordeste,5-20 mil,9004.0,-0.01999938409447302
2921450,99.90720588235295,-0.004117647058823843,16.0,on_track,BA,Nordeste,<5 mil,1423.0,-0.03915970046737127
2921500,101.39728966685485,0.07684923771880164,22.0,on_track,BA,Nordeste,5-20 mil,8305.0,-0.04742360593495437
2921609,103.98285714285737,0.24597402597403722,21.0,on_track,BA,Nordeste,5-20 mil,5669.0,-0.02791499208654068
2921708,117.46680426556532,1.0493292053663568,18.0,on_track,BA,Nordeste,20-50 mil,20441.0,0.11844967421887519
2921807,99.02279411764705,-0.043382352941178065,16.0,on_track,BA,Nordeste,5-20 mil,5692.0,-0.01625963465184982
2921906,94.77378542510132,-0.23279352226720137,12.0,at_risk,BA,Nordeste,<5 mil,3459.0,0.0
2922003,61.99064327485371,-0.4543859649122903,18.0,will_not_meet,BA,Nordeste,20-50 mil,32607.0,-0.033690416975173276
2922052,130.98076923077542,2.034615384615603,12.0,on_track,BA,Nordeste,5-20 mil,5059.0,0.1294880151637802
2922102,89.73315789473656,-0.35280701754387206,19.0,at_risk,BA,Nordeste,5-20 mil,15097.0,-0.018067876843967927
2922201,112.20911764705966,1.025147058823581,16.0,on_track,BA,Nordeste,<5 mil,3462.0,-0.07037227859555766
2922250,101.05588235294124,0.06985294117647367,16.0,on_track,BA,Nordeste,<5 mil,1434.0,0.06039377639456795
2922300,99.93455882352946,0.008823529411765318,16.0,on_track,BA,Nordeste,5-20 mil,18365.0,0.0680710536324564
2922409,99.7708823529412,-0.010147058823530305,16.0,on_track,BA,Nordeste,5-20 mil,10060.0,0.0063424744452996295
2922508,101.30867647058858,0.2414705882353145,16.0,on_track,BA,Nordeste,20-50 mil,24027.0,-0.04811989112079592
2922607,102.24617647058838,0.15397058823530202,16.0,on_track,BA,Nordeste,<5 mil,3508.0,-0.09781510529650922
2922656,99.95073529411764,-0.002205882352942377,16.0,on_track,BA,Nordeste,<5 mil,4183.0,-0.007227694562966404
2922706,103.64632352941192,0.2360294117647173,16.0,on_track,BA,Nordeste,5-20 mil,6757.0,0.04570078823084291
2922730,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,5-20 mil,5226.0,-0.02975589631800776
2922755,99.99044117647067,0.0411764705882398,16.0,on_track,BA,Nordeste,<5 mil,2752.0,0.0491750698448705
2922805,97.26632352941178,-0.11647058823529415,16.0,at_risk,BA,Nordeste,<5 mil,3041.0,-0.08705913774911796
2922854,99.67808823529413,-0.014264705882353916,16.0,on_track,BA,Nordeste,5-20 mil,5949.0,0.007059463138636459
2922904,99.90720588235295,-0.004117647058823843,16.0,on_track,BA,Nordeste,5-20 mil,13145.0,0.008404233975561816
2923001,70.7386764705891,-0.6810294117646815,16.0,will_not_meet,BA,Nordeste,20-50 mil,38408.0,-0.07542973139292657
2923035,103.0699619771899,0.8173003802283942,9.0,on_track,BA,Nordeste,<5 mil,4155.0,0.8840974463288169
2923050,96.07323529411795,0.05279411764707281,16.0,at_risk,BA,Nordeste,5-20 mil,7699.0,-0.010178427135946301
2923100,97.50485294117641,-0.10455882352941419,16.0,at_risk,BA,Nordeste,5-20 mil,14529.0,0.023217558732171274
2923209,99.91820128479655,-0.0029264810849396407,10.0,on_track,BA,Nordeste,5-20 mil,6574.0,-0.03952325478944328
2923308,99.44323529411764,-0.024705882352942687,16.0,on_track,BA,Nordeste,<5 mil,2854.0,-0.018387194338479403
2923357,106.38852941176401,0.386911764705853,16.0,on_track,BA,Nordeste,5-20 mil,6782.0,0.05601348625828023
2923407,102.02819548872245,0.12270676691731902,20.0,on_track,BA,Nordeste,5-20 mil,10336.0,-0.05031880373596541
2923506,99.31410388716893,0.2562435500516006,18.0,on_track,BA,Nordeste,5-20 mil,5683.0,0.12083780475495724
2923605,100.0,1.6557240265070411e-15,20.0,on_track,BA,Nordeste,5-20 mil,10400.0,-0.13999257419259797
2923704,88.41336150845302,-0.3796814044213202,11.0,will_not_meet,BA,Nordeste,5-20 mil,11880.0,-0.1493340137278775
2923803,103.57514705882369,0.23205882352942256,16.0,on_track,BA,Nordeste,5-20 mil,9995.0,-0.02580821647905307
2923902,99.72161764705882,-0.012352941176472117,16.0,on_track,BA,Nordeste,5-20 mil,6496.0,-0.024614115596447498
2924009,100.95612648221334,0.17865612648221188,22.0,on_track,BA,Nordeste,100-500 mil,102725.0,-0.04758261397751002
2924058,100.0,-5.584774207323182e-16,16.0,on_track,BA,Nordeste,5-20 mil,5092.0,0.029793160770851763
2924108,92.63867647058828,-0.19352941176470692,16.0,at_risk,BA,Nordeste,<5 mil,1856.0,0.0476866321819573
2924207,110.5820588235299,0.7013235294117999,16.0,on_track,BA,Nordeste,<5 mil,2737.0,-0.03162803852293526
2924306,,,2.0,,BA,Nordeste,5-20 mil,7135.0,
2924405,,,2.0,,BA,Nordeste,5-20 mil,10213.0,
2924504,102.5138235294121,0.3635294117647242,16.0,on_track,BA,Nordeste,<5 mil,4507.0,0.0520927491841222
2924603,147.06000000000495,3.200000000000038,10.0,on_track,BA,Nordeste,5-20 mil,11196.0,-0.14765216566228928
2924652,101.48941176470595,0.09176470588235652,16.0,on_track,BA,Nordeste,5-20 mil,5846.0,-0.015262295241765431
2924678,103.64095238095132,0.29688311688307434,21.0,on_track,BA,Nordeste,<5 mil,3783.0,-0.15160386490658134
2924702,105.30985294117602,0.3229411764705702,16.0,on_track,BA,Nordeste,<5 mil,4969.0,-0.052521280668256835
2924801,95.05514705882354,-0.1904411764705903,16.0,at_risk,BA,Nordeste,5-20 mil,17032.0,-0.018355082555897975
2924900,112.85235294117683,0.8379411764706312,16.0,on_track,BA,Nordeste,<5 mil,3885.0,-0.04065073900550026
2925006,105.7463157894731,0.33052631578945235,19.0,on_track,BA,Nordeste,5-20 mil,16144.0,0.008090906887320563
